Platform: Windows | torch main-process threads: 5 | cpu_count: 6
Environment check completed in 0.01s
run_dir: trained\20260715_132120\smart_cuda_brake2
vec_env: DummyVecEnv
net_arch: [256, 256] | train_freq: 1 | gradient_steps: -1
arch: smart | features_dim: 256 | n_blocks: 2 | activation: relu | head net_arch: [256, 256]
    ep | steps |    reward |    r_pos |   r_fuel |   r_term |    noise |  dv/ref |  cur_d | docked | cur_prog |    ms/ep
160060 |     2 |    623.46 |     9.94 |   163.74 |   449.78 |   0.1054 |    3.05 |  860.0 |  60.0% |      0/0 |    507.3
160070 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1054 |    1.51 |  860.0 |  10.0% |     1/10 |    410.9
160080 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1054 |    1.52 |  860.0 |  30.0% |      0/0 |    486.2
160090 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1054 |    1.53 |  860.0 |  60.0% |     6/10 |    406.8
160100 |     2 |    634.45 |     9.94 |   163.72 |   460.79 |   0.1054 |    3.05 |  860.0 |  30.0% |      0/0 |    146.6
160110 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1054 |    1.52 |  860.0 |  50.0% |      4/7 |     74.4
160120 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1054 |    1.52 |  860.0 |  40.0% |    10/19 |    453.6
[curriculum] dock rate < 50% for 3 windows -> regressing to 850.0 m
160130 |     2 |    648.64 |    10.07 |   163.79 |   474.78 |   0.1054 |    3.05 |  850.0 |  30.0% |      0/4 |    532.1
160140 |     2 |    654.66 |     9.95 |   165.74 |   478.96 |   0.1053 |    3.02 |  850.0 |  30.0% |     3/13 |    152.1
160150 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1053 |    1.52 |  850.0 |  20.0% |      0/0 |    428.3
160160 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1053 |    1.52 |  850.0 |   0.0% |     0/11 |     83.4
160170 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1053 |    1.51 |  850.0 |  40.0% |      0/0 |    451.9
160180 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1053 |    1.53 |  850.0 |  60.0% |     6/11 |     76.9
[curriculum] dock rate < 50% for 3 windows -> regressing to 840.0 m
160190 |     1 |    -10.15 |   -10.15 |     0.00 |     0.00 |   0.1053 |    1.52 |  840.0 |  20.0% |      0/0 |     75.5
160200 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1053 |    1.52 |  840.0 |  30.0% |      3/8 |     78.2
160210 |     2 |    652.45 |     9.95 |   163.89 |   478.62 |   0.1053 |    3.05 |  840.0 |  40.0% |     5/17 |    165.6
160220 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1053 |    1.53 |  840.0 |  50.0% |      4/7 |     72.8
160230 |     2 |    655.62 |     9.95 |   163.73 |   481.93 |   0.1053 |    3.05 |  840.0 |  40.0% |     7/17 |    536.4
160240 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1053 |    1.52 |  840.0 |  30.0% |      3/6 |     73.9
160250 |     2 |    664.67 |     9.94 |   163.75 |   490.98 |   0.1053 |    3.05 |  840.0 |  40.0% |     6/18 |    149.6
[curriculum] dock rate < 50% for 3 windows -> regressing to 830.0 m
160260 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1053 |    1.53 |  830.0 |  30.0% |      1/4 |    432.4
160270 |     2 |    660.69 |     9.95 |   163.79 |   486.95 |   0.1053 |    3.05 |  830.0 |  30.0% |     3/15 |    174.5
160280 |     2 |    703.91 |     9.94 |   165.31 |   528.65 |   0.1053 |    3.02 |  830.0 |  40.0% |      0/0 |    226.9
160290 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1053 |    1.52 |  830.0 |  40.0% |     6/12 |     75.8
160300 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1053 |    1.52 |  830.0 |  30.0% |     8/17 |     73.4
160310 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1053 |    1.51 |  830.0 |  20.0% |      2/9 |     79.3
160320 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1053 |    1.52 |  830.0 |  30.0% |     5/17 |     77.8
[curriculum] dock rate < 50% for 3 windows -> regressing to 820.0 m
160330 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1053 |    1.52 |  820.0 |  40.0% |      0/3 |     82.3
160340 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1053 |    1.52 |  820.0 |  30.0% |     4/13 |     77.7
160350 |     2 |    615.01 |     9.95 |   165.78 |   439.28 |   0.1053 |    3.02 |  820.0 |  40.0% |      0/2 |    493.4
160360 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1053 |    1.52 |  820.0 |  30.0% |     5/12 |    465.9
160370 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1053 |    1.52 |  820.0 |  20.0% |      0/0 |     76.7
160380 |     2 |    635.41 |     9.95 |   163.80 |   461.66 |   0.1053 |    3.05 |  820.0 |  40.0% |     4/10 |    157.8
160390 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1053 |    1.53 |  820.0 |  30.0% |     7/19 |     81.0
[curriculum] dock rate < 50% for 3 windows -> regressing to 810.0 m
160400 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1053 |    1.52 |  810.0 |  10.0% |      0/4 |     76.1
160410 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1053 |    1.53 |  810.0 |  20.0% |     3/15 |     74.3
160420 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1053 |    1.52 |  810.0 |  40.0% |      0/2 |     77.0
160430 |     2 |    626.05 |     9.95 |   163.93 |   452.17 |   0.1053 |    3.05 |  810.0 |  40.0% |     6/15 |    161.5
[curriculum] dock rate >= 50% -> advancing to 820.0 m
160440 |     1 |     -9.88 |    -9.88 |     0.00 |     0.00 |   0.1053 |    1.51 |  820.0 |  50.0% |      0/0 |    106.1
160450 |     2 |    620.25 |     9.94 |   163.83 |   446.47 |   0.1053 |    3.05 |  820.0 |  40.0% |     5/13 |    182.7
160460 |     2 |    662.52 |     9.95 |   164.64 |   487.93 |   0.1053 |    3.04 |  820.0 |  30.0% |      0/0 |    571.9
160470 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1053 |    1.51 |  820.0 |  40.0% |      5/9 |     81.4
160480 |     2 |    697.31 |     9.94 |   164.07 |   523.31 |   0.1053 |    3.05 |  820.0 |  60.0% |     9/19 |    167.7
[curriculum] dock rate >= 50% -> advancing to 830.0 m
160490 |     2 |    646.41 |     9.94 |   163.49 |   472.98 |   0.1053 |    3.06 |  830.0 |  70.0% |      4/7 |    170.1
160500 |     2 |    691.29 |     9.94 |   165.21 |   516.14 |   0.1053 |    3.03 |  830.0 |  50.0% |     7/14 |    178.5
[curriculum] dock rate >= 50% -> advancing to 840.0 m
160510 |     2 |    617.36 |     9.82 |   163.86 |   443.68 |   0.1052 |    3.05 |  840.0 |  30.0% |      0/4 |    165.9
160520 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1052 |    1.51 |  840.0 |  30.0% |     5/17 |     78.7
160530 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1052 |    1.52 |  840.0 |  40.0% |      2/5 |    506.9
160540 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1052 |    1.51 |  840.0 |  20.0% |     4/15 |    565.6
160550 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1052 |    1.51 |  840.0 |  30.0% |      1/5 |     84.6
160560 |     2 |    569.81 |     9.94 |   164.18 |   395.68 |   0.1052 |    3.05 |  840.0 |  50.0% |     6/16 |    175.0
[curriculum] dock rate < 50% for 3 windows -> regressing to 830.0 m
160570 |     2 |    662.28 |    10.06 |   163.69 |   488.52 |   0.1052 |    3.05 |  830.0 |  30.0% |      0/4 |    157.6
160580 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1052 |    1.52 |  830.0 |  30.0% |     4/14 |     76.7
160590 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1052 |    1.52 |  830.0 |  20.0% |      0/0 |     77.1
160600 |     2 |    651.67 |     9.95 |   164.12 |   477.60 |   0.1052 |    3.05 |  830.0 |  40.0% |      3/9 |    165.2
160610 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1052 |    1.52 |  830.0 |  60.0% |      0/0 |    410.4
160620 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1052 |    1.53 |  830.0 |  30.0% |     4/10 |     81.2
160630 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1052 |    1.52 |  830.0 |  40.0% |     8/18 |     95.6
[curriculum] dock rate < 50% for 3 windows -> regressing to 820.0 m
160640 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1052 |    1.52 |  820.0 |  20.0% |      2/6 |    137.9
160650 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1052 |    1.52 |  820.0 |  60.0% |     7/17 |     86.8
160660 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1052 |    1.53 |  820.0 |  50.0% |      1/3 |     86.8
160670 |     2 |    670.82 |     9.96 |   163.65 |   497.21 |   0.1052 |    3.06 |  820.0 |  50.0% |     8/15 |    171.3
[curriculum] dock rate >= 50% -> advancing to 830.0 m
160680 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1052 |    1.52 |  830.0 |  40.0% |      1/4 |     83.0
160690 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1052 |    1.52 |  830.0 |  60.0% |     8/15 |     82.9
[curriculum] dock rate >= 50% -> advancing to 840.0 m
160700 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1052 |    1.51 |  840.0 |  20.0% |      1/6 |     75.3
160710 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1052 |    1.52 |  840.0 |  10.0% |     2/15 |     84.9
160720 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1052 |    1.52 |  840.0 |  40.0% |      0/3 |     79.7
160730 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1052 |    1.52 |  840.0 |  30.0% |     4/12 |     79.7
160740 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1052 |    1.52 |  840.0 |  20.0% |      0/0 |     81.5
160750 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1052 |    1.51 |  840.0 |  50.0% |     5/11 |     80.5
[curriculum] dock rate < 50% for 3 windows -> regressing to 830.0 m
160760 |     1 |    -10.15 |   -10.15 |     0.00 |     0.00 |   0.1052 |    1.51 |  830.0 |  50.0% |      0/0 |     70.1
160770 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1052 |    1.53 |  830.0 |  20.0% |     3/10 |     72.9
160780 |     2 |    611.51 |     9.95 |   163.70 |   437.86 |   0.1052 |    3.05 |  830.0 |  40.0% |      0/0 |    180.5
160790 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1052 |    1.52 |  830.0 |  50.0% |      5/7 |     76.7
[curriculum] dock rate >= 50% -> advancing to 840.0 m
160800 |     2 |    628.09 |     9.95 |   163.78 |   454.36 |   0.1052 |    3.05 |  840.0 |  60.0% |      0/0 |    155.4
160810 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1052 |    1.53 |  840.0 |  30.0% |      4/9 |    429.3
160820 |     2 |    694.27 |     9.95 |   165.14 |   519.18 |   0.1052 |    3.03 |  840.0 |  20.0% |     5/18 |    165.0
160830 |     2 |    589.72 |     9.95 |   163.40 |   416.37 |   0.1052 |    3.06 |  840.0 |  60.0% |      4/7 |    146.2
160840 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1052 |    1.52 |  840.0 |  40.0% |     8/16 |    407.3
160850 |     2 |    618.23 |     9.94 |   164.84 |   443.45 |   0.1052 |    3.03 |  840.0 |  40.0% |      2/4 |    160.9
160860 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1052 |    1.52 |  840.0 |  20.0% |     6/17 |     78.4
[curriculum] dock rate < 50% for 3 windows -> regressing to 830.0 m
160870 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1051 |    1.52 |  830.0 |  50.0% |      1/4 |     80.0
160880 |     2 |    622.98 |     9.94 |   163.72 |   449.32 |   0.1051 |    3.05 |  830.0 |  70.0% |     8/15 |    154.1
[curriculum] dock rate >= 50% -> advancing to 840.0 m
160890 |     2 |    652.53 |     9.83 |   164.11 |   478.59 |   0.1051 |    3.05 |  840.0 |  30.0% |      1/5 |    156.5
160900 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1051 |    1.52 |  840.0 |  40.0% |     4/12 |     75.8
[curriculum] dock rate >= 50% -> advancing to 850.0 m
160910 |     1 |     -9.91 |    -9.91 |     0.00 |     0.00 |   0.1051 |    1.52 |  850.0 |  60.0% |      0/0 |     80.7
160920 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1051 |    1.52 |  850.0 |  60.0% |      5/6 |     74.7
160930 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1051 |    1.52 |  850.0 |  30.0% |      0/0 |     75.4
160940 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1051 |    1.53 |  850.0 |  10.0% |     1/10 |     74.0
160950 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1051 |    1.52 |  850.0 |  20.0% |     3/16 |     80.5
160960 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1051 |    1.51 |  850.0 |  10.0% |      1/9 |     70.5
160970 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1051 |    1.52 |  850.0 |  50.0% |     5/18 |    419.7
[curriculum] dock rate < 50% for 3 windows -> regressing to 840.0 m
160980 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1051 |    1.52 |  840.0 |  20.0% |      1/5 |    424.0
160990 |     2 |    669.94 |     9.95 |   163.76 |   496.23 |   0.1051 |    3.05 |  840.0 |  30.0% |     3/15 |    514.9
161000 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1051 |    1.53 |  840.0 |  20.0% |      0/0 |    428.2
161010 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1051 |    1.52 |  840.0 |   0.0% |      0/6 |     82.0
161020 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1051 |    1.51 |  840.0 |  10.0% |      0/0 |     81.4
161030 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1051 |    1.52 |  840.0 |  50.0% |      5/8 |     77.8
161040 |     2 |    659.05 |     9.94 |   164.34 |   484.76 |   0.1051 |    3.04 |  840.0 |  60.0% |     7/15 |    155.7
[curriculum] dock rate >= 50% -> advancing to 850.0 m
161050 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1051 |    1.52 |  850.0 |  30.0% |      3/9 |     81.3
161060 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1051 |    1.52 |  850.0 |  20.0% |     5/19 |     73.4
161070 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1051 |    1.51 |  850.0 |  10.0% |      1/5 |     81.0
161080 |     2 |    688.35 |     9.96 |   164.26 |   514.14 |   0.1051 |    3.04 |  850.0 |  60.0% |     6/15 |    158.8
[curriculum] dock rate >= 50% -> advancing to 860.0 m
161090 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1051 |    1.52 |  860.0 |  40.0% |      1/5 |     75.9
161100 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1051 |    1.51 |  860.0 |  30.0% |     4/15 |     79.4
161110 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1051 |    1.53 |  860.0 |  30.0% |      0/0 |     80.0
161120 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1051 |    1.51 |  860.0 |  20.0% |     2/10 |     83.7
161130 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1051 |    1.52 |  860.0 |  30.0% |      0/0 |     76.9
161140 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1051 |    1.52 |  860.0 |  20.0% |     3/10 |     77.8
[curriculum] dock rate < 50% for 3 windows -> regressing to 850.0 m
161150 |     1 |    -10.13 |   -10.13 |     0.00 |     0.00 |   0.1051 |    1.52 |  850.0 |  20.0% |      0/0 |     77.0
161160 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1051 |    1.53 |  850.0 |  20.0% |     3/10 |     75.8
161170 |     2 |    642.43 |     9.94 |   164.08 |   468.40 |   0.1051 |    3.05 |  850.0 |  50.0% |      0/0 |    164.6
161180 |     2 |    682.18 |     9.95 |   164.27 |   507.97 |   0.1051 |    3.04 |  850.0 |  40.0% |      3/8 |    163.6
161190 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1051 |    1.52 |  850.0 |  30.0% |     7/18 |     79.1
161200 |     2 |    584.13 |     9.95 |   163.96 |   410.22 |   0.1051 |    3.05 |  850.0 |  50.0% |      1/2 |    151.8
161210 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1051 |    1.52 |  850.0 |  10.0% |     5/13 |     75.3
[curriculum] dock rate < 50% for 3 windows -> regressing to 840.0 m
161220 |     1 |    -10.15 |   -10.15 |     0.00 |     0.00 |   0.1051 |    1.52 |  840.0 |  10.0% |      0/0 |     78.1
161230 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1051 |    1.50 |  840.0 |  30.0% |      2/9 |     81.5
161240 |     2 |    559.77 |     9.95 |   165.06 |   384.76 |   0.1051 |    3.03 |  840.0 |  30.0% |      0/0 |    154.8
161250 |     2 |    583.07 |     9.95 |   164.89 |   408.23 |   0.1051 |    3.03 |  840.0 |  50.0% |      4/8 |    153.8
161260 |     2 |    602.67 |     9.94 |   163.96 |   428.77 |   0.1050 |    3.05 |  840.0 |  30.0% |     7/17 |    152.0
161270 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1050 |    1.52 |  840.0 |  30.0% |      3/9 |     81.0
161280 |     2 |    631.70 |     9.95 |   164.00 |   457.75 |   0.1050 |    3.05 |  840.0 |  40.0% |     5/18 |    163.6
[curriculum] dock rate < 50% for 3 windows -> regressing to 830.0 m
161290 |     2 |    600.23 |     9.96 |   163.82 |   426.45 |   0.1050 |    3.05 |  830.0 |  60.0% |      4/7 |    160.4
161300 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1050 |    1.52 |  830.0 |  60.0% |    11/17 |     72.6
[curriculum] dock rate >= 50% -> advancing to 840.0 m
161310 |     2 |    651.11 |     9.82 |   163.62 |   477.67 |   0.1050 |    3.06 |  840.0 |  60.0% |      1/5 |    163.4
161320 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1050 |    1.52 |  840.0 |  10.0% |     2/10 |     76.6
161330 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1050 |    1.52 |  840.0 |  20.0% |      0/0 |     76.1
161340 |     1 |    -10.04 |   -10.04 |     0.00 |     0.00 |   0.1050 |    1.53 |  840.0 |  30.0% |     5/14 |    439.3
161350 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1050 |    1.50 |  840.0 |  30.0% |      0/0 |     88.5
161360 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1050 |    1.52 |  840.0 |  40.0% |      3/8 |     85.3
161370 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1050 |    1.52 |  840.0 |  10.0% |     5/19 |     89.1
[curriculum] dock rate < 50% for 3 windows -> regressing to 830.0 m
161380 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1050 |    1.53 |  830.0 |  20.0% |      0/4 |     75.2
161390 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1050 |    1.52 |  830.0 |  30.0% |     4/13 |     79.8
[throughput]     226452 timesteps |     37.4 steps/s |  26.75 ms/step
161400 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1050 |    1.52 |  830.0 |  40.0% |      2/5 |     82.5
161410 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1050 |    1.52 |  830.0 |  40.0% |     5/14 |    406.7
161420 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1050 |    1.52 |  830.0 |  40.0% |      0/0 |     85.6
161430 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1050 |    1.52 |  830.0 |  30.0% |      2/9 |     80.3
[curriculum] dock rate < 50% for 3 windows -> regressing to 820.0 m
161440 |     1 |    -10.13 |   -10.13 |     0.00 |     0.00 |   0.1050 |    1.53 |  820.0 |  10.0% |      0/0 |     78.7
161450 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1050 |    1.51 |  820.0 |  30.0% |     3/12 |    401.8
161460 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1050 |    1.53 |  820.0 |  40.0% |      0/0 |     77.3
161470 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1050 |    1.52 |  820.0 |  20.0% |      2/9 |    441.2
161480 |     2 |    588.40 |     9.95 |   164.32 |   414.14 |   0.1050 |    3.04 |  820.0 |  50.0% |     4/17 |    154.9
161490 |     2 |    672.11 |     9.94 |   164.20 |   497.97 |   0.1050 |    3.05 |  820.0 |  70.0% |      5/7 |    161.8
161500 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1050 |    1.52 |  820.0 |  60.0% |    13/18 |     77.9
[curriculum] dock rate >= 50% -> advancing to 830.0 m
161510 |     2 |    637.97 |     9.94 |   163.83 |   464.19 |   0.1050 |    3.05 |  830.0 |  90.0% |      6/6 |    486.2
161520 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1050 |    1.52 |  830.0 |  50.0% |    13/17 |     74.7
[curriculum] dock rate >= 50% -> advancing to 840.0 m
161530 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1050 |    1.53 |  840.0 |  30.0% |      1/5 |     78.2
161540 |     2 |    596.23 |     9.94 |   164.02 |   422.26 |   0.1050 |    3.05 |  840.0 |  20.0% |     2/15 |    150.6
161550 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1050 |    1.53 |  840.0 |  30.0% |      1/3 |     76.0
161560 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1050 |    1.52 |  840.0 |  30.0% |     5/14 |    415.5
161570 |     2 |    603.68 |     9.96 |   164.12 |   429.61 |   0.1050 |    3.05 |  840.0 |  20.0% |      0/3 |    151.0
161580 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1050 |    1.52 |  840.0 |  40.0% |     5/12 |     79.7
[curriculum] dock rate < 50% for 3 windows -> regressing to 830.0 m
161590 |     1 |    -10.15 |   -10.15 |     0.00 |     0.00 |   0.1050 |    1.52 |  830.0 |  30.0% |      0/0 |     80.0
161600 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1050 |    1.52 |  830.0 |  40.0% |     5/13 |    431.8
161610 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1050 |    1.52 |  830.0 |  30.0% |      0/0 |    446.7
161620 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1050 |    1.52 |  830.0 |  20.0% |     1/10 |    401.6
161630 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1049 |    1.52 |  830.0 |  50.0% |     6/17 |     78.8
161640 |     2 |    599.34 |     9.96 |   163.55 |   425.83 |   0.1049 |    3.06 |  830.0 |  40.0% |      3/8 |    512.5
161650 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1049 |    1.53 |  830.0 |  40.0% |     6/16 |     77.9
[curriculum] dock rate < 50% for 3 windows -> regressing to 820.0 m
161660 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1049 |    1.51 |  820.0 |  30.0% |      1/5 |     83.5
161670 |     2 |    637.73 |     9.95 |   164.31 |   463.48 |   0.1049 |    3.04 |  820.0 |  10.0% |     2/16 |    153.3
161680 |     2 |    702.08 |     9.96 |   163.80 |   528.32 |   0.1049 |    3.05 |  820.0 |  30.0% |      1/4 |    154.1
161690 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1049 |    1.52 |  820.0 |  20.0% |     4/14 |     82.5
161700 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1049 |    1.53 |  820.0 |  30.0% |      0/0 |     74.5
161710 |     2 |    658.58 |     9.95 |   163.56 |   485.07 |   0.1049 |    3.06 |  820.0 |  40.0% |     4/14 |    160.8
[curriculum] dock rate < 50% for 3 windows -> regressing to 810.0 m
161720 |     2 |    597.85 |    10.07 |   163.82 |   423.96 |   0.1049 |    3.05 |  810.0 |  50.0% |      1/2 |    218.2
161730 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1049 |    1.52 |  810.0 |  30.0% |     5/12 |     92.2
161740 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1049 |    1.52 |  810.0 |  40.0% |      0/0 |    452.3
161750 |     2 |    611.17 |     9.95 |   164.26 |   436.95 |   0.1049 |    3.04 |  810.0 |  30.0% |      2/9 |    153.8
161760 |     2 |    627.23 |     9.95 |   164.33 |   452.96 |   0.1049 |    3.04 |  810.0 |  30.0% |     5/18 |    155.8
161770 |     2 |    659.47 |     9.94 |   165.10 |   484.44 |   0.1049 |    3.03 |  810.0 |  30.0% |      0/4 |    154.7
161780 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1049 |    1.52 |  810.0 |  40.0% |     6/17 |     90.7
[curriculum] dock rate < 50% for 3 windows -> regressing to 800.0 m
161790 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1049 |    1.53 |  800.0 |  60.0% |      3/4 |     77.5
161800 |     2 |    572.73 |     9.95 |   164.66 |   398.11 |   0.1049 |    3.04 |  800.0 |  40.0% |     8/17 |    146.7
161810 |     2 |    545.62 |     9.94 |   164.31 |   371.38 |   0.1049 |    3.04 |  800.0 |  40.0% |      1/4 |    528.4
161820 |     2 |    622.86 |     9.95 |   163.67 |   449.24 |   0.1049 |    3.05 |  800.0 |  50.0% |     5/11 |    160.2
161830 |     2 |    641.10 |     9.95 |   163.66 |   467.48 |   0.1049 |    3.06 |  800.0 |  50.0% |      3/4 |    152.5
161840 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1049 |    1.52 |  800.0 |  30.0% |     7/12 |     78.4
[curriculum] dock rate < 50% for 3 windows -> regressing to 790.0 m
161850 |     2 |    670.86 |     9.94 |   163.74 |   497.19 |   0.1049 |    3.05 |  790.0 |  40.0% |      0/0 |    163.8
161860 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1049 |    1.52 |  790.0 |  30.0% |     5/13 |    417.4
[curriculum] dock rate >= 50% -> advancing to 800.0 m
161870 |     1 |     -9.90 |    -9.90 |     0.00 |     0.00 |   0.1049 |    1.52 |  800.0 |  50.0% |      0/0 |     69.6
161880 |     2 |    647.35 |     9.95 |   164.34 |   473.07 |   0.1049 |    3.04 |  800.0 |  40.0% |      3/9 |    166.2
